date,nav,scheme_code,fund_name,fund_house
22-04-2026,6783.32510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-04-2026,6782.67460,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-04-2026,6781.88600,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-04-2026,6780.74640,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-04-2026,6778.68650,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-04-2026,6777.81770,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-04-2026,6776.40300,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-04-2026,6774.77110,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-04-2026,6773.74670,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-04-2026,6771.68560,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-04-2026,6769.54910,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-04-2026,6767.63500,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-04-2026,6765.12720,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-04-2026,6762.58190,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-04-2026,6761.00590,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-04-2026,6758.78570,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-04-2026,6755.31510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-04-2026,6745.48450,118701,Mirae_Large_Cap,Nippon India Mutual Fund
31-03-2026,6744.11180,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-03-2026,6742.73920,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-03-2026,6739.04890,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-03-2026,6736.25610,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-03-2026,6734.76140,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-03-2026,6733.42690,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-03-2026,6732.06590,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-03-2026,6731.78660,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-03-2026,6731.95380,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-03-2026,6730.64090,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-03-2026,6729.32900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-03-2026,6728.56770,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-03-2026,6727.26050,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-03-2026,6725.82450,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-03-2026,6723.76410,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-03-2026,6723.74330,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-03-2026,6721.15550,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-03-2026,6721.05590,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-03-2026,6720.59930,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-03-2026,6719.69560,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-03-2026,6718.46900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-03-2026,6717.85320,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-03-2026,6715.51850,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-03-2026,6714.58650,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-03-2026,6713.82590,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-03-2026,6712.88350,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-03-2026,6711.74030,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-03-2026,6710.97760,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-02-2026,6709.80300,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-02-2026,6708.62790,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-02-2026,6707.40860,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-02-2026,6706.43870,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-02-2026,6705.39330,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-02-2026,6704.37100,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-02-2026,6703.30210,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-02-2026,6701.08590,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-02-2026,6699.90780,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-02-2026,6698.77420,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-02-2026,6697.91870,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-02-2026,6696.76580,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-02-2026,6695.86330,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-02-2026,6693.70510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-02-2026,6692.14240,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-02-2026,6690.74400,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-02-2026,6689.50610,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-02-2026,6688.16460,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-02-2026,6687.09910,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-02-2026,6684.92320,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-02-2026,6683.80430,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-02-2026,6682.48660,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-02-2026,6680.30320,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-02-2026,6678.39900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-02-2026,6676.62020,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-01-2026,6674.28810,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-01-2026,6673.27750,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-01-2026,6672.43190,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-01-2026,6671.43290,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-01-2026,6670.16060,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-01-2026,6666.74480,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-01-2026,6665.88340,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-01-2026,6664.46110,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-01-2026,6663.59620,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-01-2026,6663.03010,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-01-2026,6662.78510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-01-2026,6660.57110,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-01-2026,6659.74280,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-01-2026,6658.64740,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-01-2026,6657.68610,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-01-2026,6656.89980,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-01-2026,6655.89900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-01-2026,6653.74510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-01-2026,6652.87660,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-01-2026,6652.58070,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-01-2026,6652.13830,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-01-2026,6650.93250,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-01-2026,6649.79700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-01-2026,6647.69770,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-01-2026,6646.82470,118701,Mirae_Large_Cap,Nippon India Mutual Fund
31-12-2025,6645.64940,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-12-2025,6642.29680,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-12-2025,6642.19400,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-12-2025,6641.19030,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-12-2025,6639.03980,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-12-2025,6638.09510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-12-2025,6637.01740,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-12-2025,6635.59300,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-12-2025,6634.55940,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-12-2025,6633.42360,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-12-2025,6631.29750,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-12-2025,6630.22360,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-12-2025,6629.08700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-12-2025,6627.84670,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-12-2025,6627.03500,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-12-2025,6626.22390,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-12-2025,6624.10280,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-12-2025,6623.15820,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-12-2025,6622.21810,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-12-2025,6621.58780,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-12-2025,6620.88470,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-12-2025,6619.96830,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-12-2025,6617.89550,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-12-2025,6615.87230,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-12-2025,6614.93730,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-12-2025,6614.05490,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-12-2025,6613.07290,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-11-2025,6612.25110,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-11-2025,6610.15790,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-11-2025,6609.14240,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-11-2025,6608.10460,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-11-2025,6606.97900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-11-2025,6605.84600,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-11-2025,6604.85070,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-11-2025,6602.77240,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-11-2025,6601.70050,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-11-2025,6600.68600,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-11-2025,6599.57800,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-11-2025,6598.42510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-11-2025,6597.40460,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-11-2025,6595.31710,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-11-2025,6594.29780,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-11-2025,6593.14410,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-11-2025,6592.03040,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-11-2025,6590.93390,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-11-2025,6589.88440,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-11-2025,6587.81250,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-11-2025,6586.78200,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-11-2025,6585.74160,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-11-2025,6584.70550,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-11-2025,6583.61890,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-11-2025,6582.21970,118701,Mirae_Large_Cap,Nippon India Mutual Fund
31-10-2025,6580.11830,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-10-2025,6579.08230,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-10-2025,6578.14970,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-10-2025,6577.21290,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-10-2025,6576.30360,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-10-2025,6575.31060,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-10-2025,6573.23270,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-10-2025,6572.23150,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-10-2025,6571.12590,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-10-2025,6569.04720,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-10-2025,6567.96400,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-10-2025,6565.88820,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-10-2025,6565.07340,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-10-2025,6564.11710,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-10-2025,6563.03310,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-10-2025,6562.05060,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-10-2025,6561.02530,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-10-2025,6558.97660,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-10-2025,6558.07670,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-10-2025,6557.31410,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-10-2025,6556.41930,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-10-2025,6555.44410,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-10-2025,6554.28160,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-10-2025,6552.25070,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-10-2025,6550.96130,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-10-2025,6549.93920,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-09-2025,6548.56990,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-09-2025,6544.74390,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-09-2025,6542.62430,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-09-2025,6541.74550,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-09-2025,6541.45000,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-09-2025,6540.52800,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-09-2025,6539.61950,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-09-2025,6538.72060,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-09-2025,6536.65770,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-09-2025,6535.65540,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-09-2025,6534.53560,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-09-2025,6533.33200,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-09-2025,6531.92920,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-09-2025,6530.75320,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-09-2025,6528.68100,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-09-2025,6527.76900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-09-2025,6526.75760,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-09-2025,6525.97250,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-09-2025,6525.23100,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-09-2025,6524.22320,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-09-2025,6522.20830,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-09-2025,6521.17840,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-09-2025,6520.18400,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-09-2025,6519.13010,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-09-2025,6518.28380,118701,Mirae_Large_Cap,Nippon India Mutual Fund
31-08-2025,6517.23820,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-08-2025,6515.19100,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-08-2025,6514.18780,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-08-2025,6513.35660,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-08-2025,6512.34700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-08-2025,6511.47140,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-08-2025,6510.45730,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-08-2025,6508.45760,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-08-2025,6507.46550,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-08-2025,6506.46010,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-08-2025,6505.41300,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-08-2025,6504.43210,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-08-2025,6503.35230,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-08-2025,6501.35970,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-08-2025,6500.36450,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-08-2025,6499.29080,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-08-2025,6498.12700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-08-2025,6497.09850,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-08-2025,6496.20410,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-08-2025,6494.20150,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-08-2025,6493.32270,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-08-2025,6492.26540,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-08-2025,6491.39000,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-08-2025,6490.41000,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-08-2025,6489.39460,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-08-2025,6487.38370,118701,Mirae_Large_Cap,Nippon India Mutual Fund
31-07-2025,6486.34940,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-07-2025,6485.30190,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-07-2025,6484.54350,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-07-2025,6483.69020,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-07-2025,6482.74730,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-07-2025,6480.78090,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-07-2025,6479.88310,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-07-2025,6478.93730,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-07-2025,6477.98040,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-07-2025,6476.96810,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-07-2025,6476.15690,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-07-2025,6474.20200,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-07-2025,6473.29190,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-07-2025,6472.26120,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-07-2025,6471.16850,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-07-2025,6470.27390,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-07-2025,6468.99710,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-07-2025,6467.04500,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-07-2025,6466.24900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-07-2025,6465.33850,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-07-2025,6464.59200,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-07-2025,6463.67700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-07-2025,6462.39360,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-07-2025,6460.45850,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-07-2025,6459.39980,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-07-2025,6457.88920,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-07-2025,6456.34880,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-06-2025,6454.62230,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-06-2025,6452.55690,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-06-2025,6450.50890,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-06-2025,6449.91070,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-06-2025,6449.04910,118701,Mirae_Large_Cap,Nippon India Mutual Fund
24-06-2025,6448.41670,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-06-2025,6447.34400,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-06-2025,6446.17030,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-06-2025,6444.15750,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-06-2025,6443.06510,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-06-2025,6441.90310,118701,Mirae_Large_Cap,Nippon India Mutual Fund
17-06-2025,6440.93500,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-06-2025,6439.86550,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-06-2025,6439.04700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-06-2025,6437.06860,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-06-2025,6436.11620,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-06-2025,6435.44090,118701,Mirae_Large_Cap,Nippon India Mutual Fund
10-06-2025,6434.68500,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-06-2025,6433.59180,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-06-2025,6432.38320,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-06-2025,6430.41140,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-06-2025,6426.84310,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-06-2025,6425.62670,118701,Mirae_Large_Cap,Nippon India Mutual Fund
03-06-2025,6424.65430,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-06-2025,6423.33710,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-06-2025,6422.19080,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-05-2025,6420.05610,118701,Mirae_Large_Cap,Nippon India Mutual Fund
29-05-2025,6418.88680,118701,Mirae_Large_Cap,Nippon India Mutual Fund
28-05-2025,6417.78020,118701,Mirae_Large_Cap,Nippon India Mutual Fund
27-05-2025,6416.53890,118701,Mirae_Large_Cap,Nippon India Mutual Fund
26-05-2025,6415.51280,118701,Mirae_Large_Cap,Nippon India Mutual Fund
25-05-2025,6414.12360,118701,Mirae_Large_Cap,Nippon India Mutual Fund
23-05-2025,6411.96960,118701,Mirae_Large_Cap,Nippon India Mutual Fund
22-05-2025,6410.55810,118701,Mirae_Large_Cap,Nippon India Mutual Fund
21-05-2025,6409.02630,118701,Mirae_Large_Cap,Nippon India Mutual Fund
20-05-2025,6407.54430,118701,Mirae_Large_Cap,Nippon India Mutual Fund
19-05-2025,6406.34700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
18-05-2025,6405.00300,118701,Mirae_Large_Cap,Nippon India Mutual Fund
16-05-2025,6402.80610,118701,Mirae_Large_Cap,Nippon India Mutual Fund
15-05-2025,6401.56660,118701,Mirae_Large_Cap,Nippon India Mutual Fund
14-05-2025,6400.57680,118701,Mirae_Large_Cap,Nippon India Mutual Fund
13-05-2025,6399.23900,118701,Mirae_Large_Cap,Nippon India Mutual Fund
12-05-2025,6397.46770,118701,Mirae_Large_Cap,Nippon India Mutual Fund
11-05-2025,6396.35190,118701,Mirae_Large_Cap,Nippon India Mutual Fund
09-05-2025,6394.12210,118701,Mirae_Large_Cap,Nippon India Mutual Fund
08-05-2025,6393.47700,118701,Mirae_Large_Cap,Nippon India Mutual Fund
07-05-2025,6392.56130,118701,Mirae_Large_Cap,Nippon India Mutual Fund
06-05-2025,6391.64650,118701,Mirae_Large_Cap,Nippon India Mutual Fund
05-05-2025,6390.59970,118701,Mirae_Large_Cap,Nippon India Mutual Fund
04-05-2025,6389.29070,118701,Mirae_Large_Cap,Nippon India Mutual Fund
02-05-2025,6387.07760,118701,Mirae_Large_Cap,Nippon India Mutual Fund
01-05-2025,6385.94960,118701,Mirae_Large_Cap,Nippon India Mutual Fund
30-04-2025,6384.84290,118701,Mirae_Large_Cap,Nippon India Mutual Fund
